	iptm	ptm	mean_plddt	mean_pdockq2	mean_plddt_lst	replicate	subunits	phrog
0	0.12	0.18	56.08004081632653	0.008652135526669475	0.11247294382029624	rep_3	7	phrog_10977
0	0.14	0.19	53.03285714285715	0.008716298230153317	0.13251913441847832	rep_1	8	phrog_10977
0	0.13	0.19	56.45253571428572	0.008643048655205642	0.11596251620136451	rep_2	8	phrog_10977
0	0.13	0.19	58.66489285714286	0.008802071192238678	0.1221554880011611	rep_3	8	phrog_10977
0	0.14	0.19	52.2881164021164	0.008692862174419523	0.12991986997226504	rep_1	9	phrog_10977
0	0.14	0.18	57.2334074074074	0.008706628345686836	0.12051985631961593	rep_2	9	phrog_10977
0	0.13	0.18	56.35120634920635	0.008683119487752237	0.11500608890658544	rep_3	9	phrog_10977
0	0.15	0.19	50.974180952380955	0.008522945618348416	0.12361697639252793	rep_1	10	phrog_10977
0	0.14	0.18	56.4016	0.008587764315567183	0.10976364675014802	rep_2	10	phrog_10977
0	0.14	0.18	55.7622380952381	0.008565088185474006	0.11604532360286157	rep_3	10	phrog_10977
0	0.39	0.5	74.44187106918238	0.15872215447988314	0.7360534844195293	rep_1	2	phrog_10978
0	0.32	0.43	63.41014150943397	0.012669181106564927	0.2763341631600813	rep_2	2	phrog_10978
0	0.25	0.35	56.66316037735849	0.015486941178302991	0.29297603051354415	rep_3	2	phrog_10978
0	0.16	0.31	65.20684486373166	0.009276256901877	0.12386920641305355	rep_1	3	phrog_10978
0	0.17	0.27	53.45682389937107	0.008676426614219033	0.12244146060680701	rep_2	3	phrog_10978
0	0.15	0.3	66.01099580712788	0.00844368029435392	0.11631869746436962	rep_3	3	phrog_10978
0	0.17	0.24	54.07058962264151	0.00807154908369461	0.11353592385030888	rep_1	4	phrog_10978
0	0.16	0.24	51.56810534591195	0.00845992174578989	0.11117225399419628	rep_2	4	phrog_10978
0	0.15	0.26	58.583632075471705	0.008938152388513568	0.11233741794632493	rep_3	4	phrog_10978
0	0.18	0.24	50.72159748427673	0.00869385388217594	0.11228854037206393	rep_1	5	phrog_10978
0	0.17	0.26	56.44050314465409	0.00839920784294474	0.10324298340884826	rep_2	5	phrog_10978
0	0.17	0.24	48.911371069182394	0.008176822282336238	0.10441102311022447	rep_3	5	phrog_10978
0	0.2	0.25	50.10868448637317	0.008099895182219458	0.10336436379469865	rep_1	6	phrog_10978
0	0.19	0.25	45.55538259958071	0.008218626271284538	0.10822037300977787	rep_2	6	phrog_10978
0	0.19	0.24	47.75716981132075	0.008221972073818976	0.10531462101564903	rep_3	6	phrog_10978
0	0.2	0.25	46.554600179694525	0.007986751463439608	0.09947945313314777	rep_1	7	phrog_10978
0	0.2	0.24	42.695251572327045	0.008029095602616053	0.10330973543944577	rep_2	7	phrog_10978
0	0.2	0.25	42.6820530098832	0.008020281412305113	0.10433593091488917	rep_3	7	phrog_10978
0	0.26	0.29	45.168883647798744	0.009303002054012707	0.14955976413469174	rep_1	8	phrog_10978
0	0.22	0.26	42.064587264150944	0.007894023990619593	0.09909385158689088	rep_2	8	phrog_10978
0	0.22	0.25	39.39449685534591	0.007957864334354633	0.10663293171750207	rep_3	8	phrog_10978
0	0.23	0.27	46.29531795946891	0.008066698005279517	0.09809204884795093	rep_1	9	phrog_10978
0	0.23	0.26	38.95591544374563	0.008306280787986507	0.11188045777284457	rep_2	9	phrog_10978
0	0.22	0.26	38.977928022361986	0.00809668939261714	0.10028092910459031	rep_3	9	phrog_10978
0	0.24	0.28	43.656122641509434	0.00806166604787311	0.095553053837421	rep_1	10	phrog_10978
0	0.24	0.27	40.79476729559748	0.007965014419532363	0.10463053905167581	rep_2	10	phrog_10978
0	0.24	0.27	37.838748427672954	0.008027845562482228	0.09664302547155013	rep_3	10	phrog_10978
0	0.33	0.46	63.661184210526315	0.07181458133286985	0.6530395629554766	rep_1	2	phrog_10979
0	0.33	0.46	60.523421052631576	0.06288886742573047	0.6374111856014495	rep_2	2	phrog_10979
0	0.33	0.45	56.16736842105262	0.07125183127428936	0.7419783299316158	rep_3	2	phrog_10979
0	0.28	0.4	53.12070175438596	0.027142547738250766	0.5425260029429734	rep_1	3	phrog_10979
0	0.27	0.4	52.69701754385966	0.01991186111250859	0.4981774090267077	rep_2	3	phrog_10979
0	0.21	0.35	49.512105263157885	0.010830303676338754	0.33036892520290195	rep_3	3	phrog_10979
0	0.24	0.35	48.50519736842105	0.014081658647916339	0.4210861117202437	rep_1	4	phrog_10979
0	0.21	0.33	46.172039473684215	0.013430864192765747	0.40840713195489275	rep_2	4	phrog_10979
0	0.18	0.3	44.813289473684215	0.010044299590607961	0.3024688157237305	rep_3	4	phrog_10979
0	0.22	0.31	44.62136842105263	0.01208200290791599	0.37267456067388416	rep_1	5	phrog_10979
0	0.21	0.31	44.886263157894746	0.011817838465005982	0.3584516233529923	rep_2	5	phrog_10979
0	0.2	0.29	43.77605263157895	0.0116900167621381	0.35694362341762426	rep_3	5	phrog_10979
0	0.19	0.28	41.90434210526316	0.010824893099151682	0.32331916533187904	rep_1	6	phrog_10979
0	0.18	0.27	41.45026315789474	0.01043094099386182	0.31303365964198143	rep_2	6	phrog_10979
0	0.18	0.27	41.21157894736843	0.010686278434956372	0.32231152929941387	rep_3	6	phrog_10979
0	0.17	0.25	40.39312030075188	0.010295071898988479	0.29669325698999177	rep_1	7	phrog_10979
0	0.17	0.24	42.2493984962406	0.008582115838502524	0.21686842500225276	rep_2	7	phrog_10979
0	0.16	0.24	39.387142857142855	0.009887416305782715	0.2833423168797518	rep_3	7	phrog_10979
0	0.16	0.23	42.31019736842105	0.008436534533321705	0.20439366050670416	rep_1	8	phrog_10979
0	0.15	0.22	39.532105263157895	0.010022898881669302	0.27673984750542124	rep_2	8	phrog_10979
0	0.15	0.22	38.150690789473686	0.009804317860726533	0.26548588761216313	rep_3	8	phrog_10979
0	0.15	0.22	42.32342105263158	0.008517358006892363	0.21026892966508667	rep_1	9	phrog_10979
0	0.14	0.21	37.84988304093567	0.009486948154346676	0.25514821163519136	rep_2	9	phrog_10979
0	0.14	0.21	38.80359649122808	0.0097838115601021	0.26244545234350514	rep_3	9	phrog_10979
0	0.15	0.21	41.66560526315789	0.00863601787975835	0.2208581892649753	rep_1	10	phrog_10979
0	0.14	0.2	38.459105263157895	0.010057023431734147	0.264712053312907	rep_2	10	phrog_10979
0	0.14	0.2	38.3751052631579	0.009362574474171027	0.25429829809195487	rep_3	10	phrog_10979
0	0.48	0.58	82.4533404255319	0.05505087328292296	0.4568116154959123	rep_1	2	phrog_1097
0	0.4	0.54	82.09636170212767	0.027011548174021658	0.3398582011517589	rep_2	2	phrog_1097
0	0.39	0.54	82.18344680851064	0.023798520473737577	0.3086757795546464	rep_3	2	phrog_1097
0	0.68	0.69	85.26537588652482	0.7939893442390521	0.9420848257544424	rep_1	3	phrog_1097
0	0.48	0.56	80.96459574468086	0.05563859391432576	0.45293426134098375	rep_2	3	phrog_1097
0	0.47	0.55	80.73903546099291	0.029264290721567495	0.3487257317798451	rep_3	3	phrog_1097
0	0.49	0.55	78.36938297872341	0.040208381146006125	0.38202127334159525	rep_1	4	phrog_1097
0	0.48	0.54	79.37580851063831	0.039022267676434824	0.4157130784185933	rep_2	4	phrog_1097
0	0.45	0.52	78.64580851063829	0.019849301284325518	0.2977053765288913	rep_3	4	phrog_1097
0	0.62	0.64	79.84829787234042	0.2232546542026117	0.6339818745434455	rep_1	5	phrog_1097
0	0.62	0.64	81.19591489361702	0.1952077361357903	0.658753947834882	rep_2	5	phrog_1097
0	0.57	0.6	80.61256170212766	0.1026022928451333	0.5234218206708001	rep_3	5	phrog_1097
0	0.6	0.63	78.61949645390071	0.20114435090521432	0.6223100067968631	rep_1	6	phrog_1097
0	0.6	0.62	80.0205744680851	0.1773381936602857	0.6451590567769917	rep_2	6	phrog_1097
0	0.56	0.59	80.00049645390071	0.0653406063039194	0.4880526041992245	rep_3	6	phrog_1097
0	0.64	0.66	80.08266261398177	0.2930553863045042	0.7339001593437262	rep_1	7	phrog_1097
0	0.62	0.64	78.58277203647417	0.2427258253229348	0.6931708031634699	rep_2	7	phrog_1097
0	0.61	0.63	80.87263829787233	0.2599621028916526	0.7051055851163186	rep_3	7	phrog_1097
0	0.74	0.75	80.43063829787233	0.42662553650433255	0.8451572147779465	rep_1	8	phrog_1097
0	0.69	0.7	80.51504255319148	0.5116921027805393	0.8788819114168669	rep_2	8	phrog_1097
0	0.66	0.67	81.59780319148936	0.49236938366699795	0.8317960531361244	rep_3	8	phrog_1097
0	0.8	0.8	81.54694562647755	0.7511875374149087	0.9503862101713574	rep_1	9	phrog_1097
0	0.76	0.77	82.44164066193854	0.7887443302809206	0.9589083872859092	rep_2	9	phrog_1097
0	0.74	0.74	81.24478959810874	0.7836160398709295	0.9604498486706312	rep_3	9	phrog_1097
0	0.82	0.82	81.37074893617022	0.8343734843521953	0.9665980263854486	rep_1	10	phrog_1097
0	0.77	0.77	82.01664680851064	0.7577714185634181	0.9473693864020815	rep_2	10	phrog_1097
0	0.75	0.75	82.42354893617022	0.8296253801572799	0.9655196507043191	rep_3	10	phrog_1097
0	0.7	0.77	96.60840336134451	0.6792041053093536	0.8944631902409671	rep_1	2	phrog_10980
0	0.44	0.64	92.72058823529413	0.03934664738017647	0.3973296373430746	rep_2	2	phrog_10980
0	0.19	0.52	88.54714285714286	0.007347788261141951	0.0	rep_3	2	phrog_10980
0	0.55	0.67	95.76285714285713	0.5393630809167793	0.8383751872874471	rep_1	3	phrog_10980
0	0.52	0.65	93.9516806722689	0.3586559487648377	0.7730710860477831	rep_2	3	phrog_10980
0	0.19	0.41	86.53291316526611	0.012210807054149777	0.18407568153313947	rep_3	3	phrog_10980
0	0.49	0.6	94.35699579831933	0.6323006008572906	0.877370967012683	rep_1	4	phrog_10980
0	0.49	0.58	95.03010504201681	0.508217602154698	0.8369092588088061	rep_2	4	phrog_10980
0	0.36	0.48	89.81115546218487	0.06960145003805683	0.4947217623973352	rep_3	4	phrog_10980
0	0.45	0.54	92.99576470588237	0.21383776281221073	0.6090853821351112	rep_1	5	phrog_10980
0	0.37	0.48	89.03536134453782	0.05582439702879251	0.44002248168600033	rep_2	5	phrog_10980
0	0.3	0.42	88.66791596638656	0.0385400640987296	0.41618029538168233	rep_3	5	phrog_10980
0	0.28	0.37	86.56586834733893	0.23348622892587614	0.6523048343370718	rep_1	6	phrog_10980
0	0.2	0.31	80.43142857142857	0.012298198522433667	0.20016567424289547	rep_2	6	phrog_10980
0	0.16	0.28	78.64379551820728	0.010118350964555482	0.14604266911102448	rep_3	6	phrog_10980
0	0.24	0.33	82.78058823529412	0.020257204551289962	0.24789137368802	rep_1	7	phrog_10980
0	0.21	0.31	80.9016086434574	0.012170809325562732	0.1796199149956866	rep_2	7	phrog_10980
0	0.19	0.3	82.48798319327732	0.015506321683589683	0.2611831953343126	rep_3	7	phrog_10980
0	0.22	0.3	83.55329831932772	0.019678815796452486	0.2706611956100118	rep_1	8	phrog_10980
0	0.16	0.25	77.94438025210084	0.009282577190948042	0.10360192311231067	rep_2	8	phrog_10980
0	0.16	0.25	80.72744747899159	0.013213531590424512	0.2242881477000851	rep_3	8	phrog_10980
0	0.18	0.26	79.53406162464985	0.011335908592229922	0.18212693207364689	rep_1	9	phrog_10980
0	0.18	0.25	76.66429505135388	0.009035664756392704	0.11456115982941882	rep_2	9	phrog_10980
0	0.17	0.25	79.62797385620915	0.014051800394704593	0.24316076411307716	rep_3	9	phrog_10980
0	0.18	0.25	76.82331092436974	0.01028667268666932	0.13302695283577048	rep_1	10	phrog_10980
0	0.18	0.25	78.08468907563025	0.010051154507354592	0.12666410326411043	rep_2	10	phrog_10980
0	0.17	0.25	77.30779831932773	0.013038662930746087	0.21582349803367498	rep_3	10	phrog_10980
0	0.71	0.71	76.54954166666667	0.6439890646994404	0.9376324353298935	rep_1	2	phrog_10981
0	0.7	0.7	76.45983333333334	0.6258150702827985	0.9357081452515336	rep_2	2	phrog_10981
0	0.69	0.69	75.38887500000001	0.567410007425196	0.9217465695778684	rep_3	2	phrog_10981
0	0.29	0.38	51.23816666666666	0.01566056309460075	0.3381864618754667	rep_1	3	phrog_10981
0	0.28	0.37	46.82661111111111	0.01167090898847551	0.2680650616719948	rep_2	3	phrog_10981
0	0.25	0.37	49.84661111111111	0.011340882587279355	0.2586334239888041	rep_3	3	phrog_10981
0	0.38	0.46	60.33308333333333	0.06784724718651029	0.6285802115136297	rep_1	4	phrog_10981
0	0.28	0.37	51.345041666666674	0.022510271894831013	0.452459622842144	rep_2	4	phrog_10981
0	0.22	0.33	50.67066666666666	0.010828041013765615	0.2313771573450593	rep_3	4	phrog_10981
0	0.3	0.36	48.65898333333333	0.015851483393836595	0.3503703673306883	rep_1	5	phrog_10981
0	0.28	0.36	50.44858333333333	0.013853538352999009	0.3152123937213741	rep_2	5	phrog_10981
0	0.21	0.28	42.88164999999999	0.009550621591279757	0.2178395232202004	rep_3	5	phrog_10981
0	0.34	0.39	52.82715277777777	0.022534878602486718	0.4410154895199289	rep_1	6	phrog_10981
0	0.34	0.4	54.32736111111111	0.020300685298565244	0.4403107501112055	rep_2	6	phrog_10981
0	0.32	0.37	48.00813888888889	0.012147254624813359	0.30626140665756046	rep_3	6	phrog_10981
0	0.23	0.29	44.959833333333336	0.010934056620905049	0.2680353139367999	rep_1	7	phrog_10981
0	0.23	0.28	40.6592738095238	0.00903674281479859	0.18720410772739787	rep_2	7	phrog_10981
0	0.2	0.28	46.62261904761905	0.009349029096470849	0.19050858786041908	rep_3	7	phrog_10981
0	0.21	0.26	42.09784375000001	0.008891156941534965	0.16990281085498682	rep_1	8	phrog_10981
0	0.2	0.27	47.88375	0.00979451319624835	0.2175996201030848	rep_2	8	phrog_10981
0	0.2	0.25	45.24351041666667	0.009722351198387543	0.21429392930498614	rep_3	8	phrog_10981
0	0.2	0.25	42.8563425925926	0.008762534357724764	0.16826288607998652	rep_1	9	phrog_10981
0	0.19	0.25	44.03212037037037	0.008604023030888667	0.14567283481255938	rep_2	9	phrog_10981
0	0.19	0.24	44.812157407407405	0.00861061717120467	0.15362453866321282	rep_3	9	phrog_10981
0	0.2	0.26	46.71530833333333	0.008547563558477047	0.1416395591830818	rep_1	10	phrog_10981
0	0.2	0.24	43.707766666666664	0.008870045278444962	0.17516878147370823	rep_2	10	phrog_10981
0	0.19	0.25	45.832433333333334	0.008822929266236745	0.16356738821214434	rep_3	10	phrog_10981
0	0.64	0.67	82.38886904761905	0.8190782384435353	0.9622057541626163	rep_1	2	phrog_10982
0	0.62	0.65	80.19869047619048	0.7659383006622931	0.9418563066972804	rep_2	2	phrog_10982
0	0.21	0.44	62.202261904761905	0.017592274800956924	0.34225817402727043	rep_3	2	phrog_10982
0	0.13	0.32	55.96880952380952	0.012272466963995475	0.2584144654161786	rep_1	3	phrog_10982
0	0.13	0.32	55.506230158730155	0.01063636859961801	0.21021685317654407	rep_2	3	phrog_10982
0	0.12	0.31	54.760396825396825	0.01121382249924877	0.23462977194350754	rep_3	3	phrog_10982
0	0.23	0.35	53.655982142857155	0.01431666685895348	0.32904672827733383	rep_1	4	phrog_10982
0	0.19	0.33	53.4897619047619	0.011165734475169116	0.24395481140795094	rep_2	4	phrog_10982
0	0.14	0.28	53.53550595238095	0.010682533539113187	0.2190024446261842	rep_3	4	phrog_10982
0	0.17	0.28	50.13133333333332	0.010305896445510604	0.21006840030251567	rep_1	5	phrog_10982
0	0.17	0.27	46.01116666666666	0.009687244961449862	0.19371654280236222	rep_2	5	phrog_10982
0	0.13	0.25	53.3902380952381	0.0092458127293786	0.15636221091194782	rep_3	5	phrog_10982
0	0.19	0.27	44.58801587301588	0.010576845024912603	0.22936541687547138	rep_1	6	phrog_10982
0	0.16	0.25	49.37025793650794	0.010323334801246788	0.2095794283183601	rep_2	6	phrog_10982
0	0.14	0.24	51.046865079365084	0.009459989625768559	0.16546589441537507	rep_3	6	phrog_10982
0	0.16	0.24	43.50860544217687	0.009347895667564351	0.17413156614919803	rep_1	7	phrog_10982
0	0.14	0.22	48.562261904761904	0.009067659411776589	0.14827656934981312	rep_2	7	phrog_10982
0	0.13	0.22	53.22971088435374	0.008996597501595496	0.14342472772847253	rep_3	7	phrog_10982
0	0.16	0.22	44.11772321428572	0.009385597331968098	0.17081954160814114	rep_1	8	phrog_10982
0	0.14	0.22	52.17855654761905	0.009698110082241397	0.1745627432879876	rep_2	8	phrog_10982
0	0.14	0.21	46.73162202380953	0.008951447554582366	0.1455605885044886	rep_3	8	phrog_10982
0	0.15	0.21	43.11191798941799	0.008965392160664085	0.14984039798831977	rep_1	9	phrog_10982
0	0.13	0.2	46.39715608465608	0.008850565283018436	0.13702157209698929	rep_2	9	phrog_10982
0	0.13	0.19	50.017539682539685	0.00869160360483614	0.1285578051789854	rep_3	9	phrog_10982
0	0.14	0.2	47.96734523809524	0.008659682377931983	0.12990281122676686	rep_1	10	phrog_10982
0	0.13	0.19	52.680297619047614	0.008760041679428624	0.11973124781403188	rep_2	10	phrog_10982
0	0.13	0.19	40.52921428571429	0.00842765797268806	0.12507172324990617	rep_3	10	phrog_10982
0	0.81	0.82	85.21616504854369	0.617147135354746	0.9253699381747796	rep_1	2	phrog_10983
0	0.81	0.81	85.54402912621359	0.6253384340344506	0.9253207143828848	rep_2	2	phrog_10983
0	0.75	0.76	81.91684466019417	0.47388404680250684	0.8903616170273235	rep_3	2	phrog_10983
0	0.35	0.44	52.800485436893204	0.01210319994469882	0.2908376493363652	rep_1	3	phrog_10983
0	0.31	0.42	54.5657281553398	0.016326332078105285	0.3209493638677202	rep_2	3	phrog_10983
0	0.3	0.39	51.6742071197411	0.011689642167925207	0.26720759568939995	rep_3	3	phrog_10983
0	0.31	0.41	65.27645631067962	0.05230537433503934	0.5939992058945222	rep_1	4	phrog_10983
0	0.3	0.42	64.20660194174758	0.08351831625288658	0.6936886892253367	rep_2	4	phrog_10983
0	0.27	0.39	62.636893203883496	0.03884909563398864	0.5413715260444364	rep_3	4	phrog_10983
0	0.23	0.32	52.095456310679616	0.016132730146676676	0.338077505642271	rep_1	5	phrog_10983
0	0.23	0.31	52.73759223300971	0.016402818326920636	0.34315659631838874	rep_2	5	phrog_10983
0	0.21	0.3	48.47782524271845	0.011643137022267347	0.2657051238593632	rep_3	5	phrog_10983
0	0.24	0.32	61.90043689320389	0.031170538923088045	0.4535486019997337	rep_1	6	phrog_10983
0	0.21	0.31	59.18459546925567	0.015215255998623509	0.27845597337341327	rep_2	6	phrog_10983
0	0.2	0.3	57.28721682847896	0.018697955081822096	0.3766767877690418	rep_3	6	phrog_10983
0	0.19	0.27	51.8222746185853	0.013938900025981667	0.31204696278197275	rep_1	7	phrog_10983
0	0.19	0.27	52.714632454923716	0.011650195322058318	0.24487386354740984	rep_2	7	phrog_10983
0	0.19	0.27	53.940457697642174	0.01021787767987056	0.1888016921115012	rep_3	7	phrog_10983
0	0.19	0.26	53.49805825242718	0.01748687934240542	0.4008394663091147	rep_1	8	phrog_10983
0	0.18	0.26	58.3234708737864	0.012504068638866175	0.24729338609383528	rep_2	8	phrog_10983
0	0.18	0.25	48.81266990291262	0.009285832858650454	0.17095426354344218	rep_3	8	phrog_10983
0	0.19	0.25	52.55437971952536	0.0128214728908334	0.27703431103314874	rep_1	9	phrog_10983
0	0.18	0.24	54.191445523193096	0.009424686184623103	0.1565495914501227	rep_2	9	phrog_10983
0	0.17	0.24	49.90314994606257	0.008863855221025205	0.13662451646798515	rep_3	9	phrog_10983
0	0.19	0.24	51.877524271844656	0.011074644886661093	0.24667468916056384	rep_1	10	phrog_10983
0	0.18	0.24	53.97661165048544	0.010845759838640138	0.21983093236539522	rep_2	10	phrog_10983
0	0.18	0.24	57.15349514563107	0.010462440356454656	0.19693785529436067	rep_3	10	phrog_10983
0	0.62	0.67	70.31151376146789	0.0520898017234204	0.6220490086902044	rep_1	2	phrog_10984
0	0.6	0.67	71.02628440366972	0.044337564075936114	0.5782219366125212	rep_2	2	phrog_10984
0	0.48	0.59	67.56022935779815	0.028472315663287916	0.4841642469185061	rep_3	2	phrog_10984
0	0.29	0.43	56.485626911314995	0.011525368537289254	0.25305770136505384	rep_1	3	phrog_10984
0	0.28	0.43	56.060856269113145	0.011448096477183832	0.25793875998126536	rep_2	3	phrog_10984
0	0.12	0.32	50.42678899082569	0.009188495978099136	0.15770453663928086	rep_3	3	phrog_10984
0	0.37	0.43	50.65479357798165	0.02212719697342143	0.4985275416572911	rep_1	4	phrog_10984
0	0.24	0.36	57.486123853211005	0.01217118479340755	0.2863110673968412	rep_2	4	phrog_10984
0	0.18	0.32	53.88346330275229	0.00910339192154852	0.13783678270158106	rep_3	4	phrog_10984
0	0.19	0.31	56.95860550458716	0.010078800286822799	0.2062043987242844	rep_1	5	phrog_10984
0	0.18	0.29	50.76196330275229	0.008873007535430067	0.15541991122401524	rep_2	5	phrog_10984
0	0.15	0.27	49.01381651376147	0.00868069473587727	0.13487156389907112	rep_3	5	phrog_10984
0	0.21	0.31	56.85422018348624	0.011774556014119331	0.2927196383406905	rep_1	6	phrog_10984
0	0.19	0.29	52.05097859327216	0.009044041987226132	0.1868254960342837	rep_2	6	phrog_10984
0	0.19	0.28	49.484755351681954	0.00936359334042144	0.19073918629821673	rep_3	6	phrog_10984
0	0.2	0.28	51.62840104849279	0.009055750978183995	0.17366923036250295	rep_1	7	phrog_10984
0	0.19	0.28	54.46724770642202	0.009469771958148363	0.18533300187351368	rep_2	7	phrog_10984
0	0.18	0.27	51.432241153342076	0.008599759591453772	0.1486637013922789	rep_3	7	phrog_10984
0	0.22	0.29	55.97764908256881	0.009947952270175971	0.21512813948233805	rep_1	8	phrog_10984
0	0.21	0.29	53.73537844036697	0.012214286892796355	0.28900701381171884	rep_2	8	phrog_10984
0	0.21	0.28	51.53373853211009	0.009905113175106036	0.220266996174128	rep_3	8	phrog_10984
0	0.23	0.29	49.936952089704384	0.009928471039365915	0.21998536142346714	rep_1	9	phrog_10984
0	0.22	0.28	56.93705402650357	0.010950777774844841	0.24741100505773644	rep_2	9	phrog_10984
0	0.17	0.23	45.17146788990826	0.008205581178124897	0.12892761918710946	rep_3	9	phrog_10984
0	0.21	0.27	53.786954128440364	0.010341159468069728	0.23131640902857709	rep_1	10	phrog_10984
0	0.2	0.26	51.37737614678899	0.009841109367386218	0.20391553513061064	rep_2	10	phrog_10984
0	0.19	0.25	41.841743119266056	0.008337908078929052	0.14844265922698807	rep_3	10	phrog_10984
0	0.18	0.47	73.72701492537315	0.019323657645760002	0.3733927142758038	rep_1	2	phrog_10985
0	0.12	0.43	70.14231343283582	0.014771444421695703	0.3126611416893347	rep_2	2	phrog_10985
0	0.12	0.43	67.77529850746268	0.01616525566265141	0.30881505811517684	rep_3	2	phrog_10985
0	0.14	0.34	59.00562189054727	0.012254010529814313	0.267557384359697	rep_1	3	phrog_10985
0	0.13	0.34	59.35383084577114	0.013220004846122055	0.29097692675722936	rep_2	3	phrog_10985
0	0.11	0.33	61.62482587064677	0.010932302861742108	0.2530289790430646	rep_3	3	phrog_10985
0	0.13	0.29	55.29041044776119	0.011112494912980376	0.24527305398557075	rep_1	4	phrog_10985
0	0.12	0.29	56.22119402985075	0.010375589373544922	0.22097584277615098	rep_2	4	phrog_10985
0	0.11	0.28	54.5835447761194	0.009327903159827072	0.17491099854212655	rep_3	4	phrog_10985
0	0.15	0.28	53.47770149253732	0.010257519100438237	0.21473869248258573	rep_1	5	phrog_10985
0	0.12	0.26	50.86364179104478	0.009190854055789874	0.18201227973388187	rep_2	5	phrog_10985
0	0.12	0.26	52.3305671641791	0.00967678449622593	0.1842307628160502	rep_3	5	phrog_10985
0	0.19	0.29	54.497139303482584	0.010598366569571497	0.24074166165844155	rep_1	6	phrog_10985
0	0.13	0.24	51.25666666666667	0.009008122554460844	0.15923638724117448	rep_2	6	phrog_10985
0	0.12	0.23	50.01201492537314	0.008622466853900269	0.15084602260156368	rep_3	6	phrog_10985
0	0.12	0.22	50.46914712153518	0.008807145294189358	0.13898340720742325	rep_1	7	phrog_10985
0	0.12	0.21	51.33125799573561	0.008979466967527619	0.14349674946876576	rep_2	7	phrog_10985
0	0.11	0.21	48.87170575692964	0.008416154438625945	0.13432276127169548	rep_3	7	phrog_10985
0	0.14	0.22	49.282145522388056	0.008487154822412628	0.1539439774632665	rep_1	8	phrog_10985
0	0.12	0.21	49.41240671641791	0.008746693923605352	0.13905024369119465	rep_2	8	phrog_10985
0	0.12	0.2	50.46154850746269	0.00864401204049741	0.13211921378663408	rep_3	8	phrog_10985
0	0.12	0.2	48.46873963515755	0.008564827759552019	0.14174622665002345	rep_1	9	phrog_10985
0	0.12	0.2	49.29424543946932	0.008549466562719286	0.1251060187907326	rep_2	9	phrog_10985
0	0.12	0.19	50.50048092868988	0.008416178043007101	0.1257614101633155	rep_3	9	phrog_10985
0	0.12	0.19	48.7044776119403	0.008513052806681364	0.13564162923496284	rep_1	10	phrog_10985
0	0.12	0.19	48.2958656716418	0.008161337625843122	0.11364692352084438	rep_2	10	phrog_10985
0	0.12	0.18	50.51274626865672	0.008169341639724074	0.1183912006402322	rep_3	10	phrog_10985
0	0.26	0.47	69.14702702702702	0.06564121020290156	0.6104950929670359	rep_1	2	phrog_10987
0	0.26	0.49	71.6177027027027	0.06052949546763942	0.5709708015521568	rep_2	2	phrog_10987
0	0.24	0.48	69.64243243243241	0.04356096511447916	0.5231245304621404	rep_3	2	phrog_10987
0	0.27	0.42	58.581351351351344	0.03133860253393895	0.5361878227422461	rep_1	3	phrog_10987
0	0.27	0.42	58.733693693693695	0.03196764613316285	0.5441937751990861	rep_2	3	phrog_10987
0	0.1	0.32	52.10054054054054	0.01083033607791732	0.23227835114171014	rep_3	3	phrog_10987
0	0.31	0.43	55.606554054054044	0.029500814232998815	0.5454653844392533	rep_1	4	phrog_10987
0	0.26	0.39	52.994189189189186	0.02046089557252331	0.46557314671023065	rep_2	4	phrog_10987
0	0.1	0.27	47.04459459459459	0.01164946334364515	0.2838295414447512	rep_3	4	phrog_10987
0	0.27	0.37	49.09345945945947	0.016188826143133918	0.41659560642057036	rep_1	5	phrog_10987
0	0.25	0.35	50.51108108108108	0.017322283099861148	0.4255936107661721	rep_2	5	phrog_10987
0	0.2	0.32	46.68783783783784	0.01237431022762516	0.3212298214628716	rep_3	5	phrog_10987
0	0.25	0.34	47.55027027027027	0.014915156107533833	0.39059970548327533	rep_1	6	phrog_10987
0	0.22	0.32	44.78626126126127	0.01294560725724874	0.35890038243674677	rep_2	6	phrog_10987
0	0.19	0.3	46.325765765765766	0.012750706078607177	0.3434065330831391	rep_3	6	phrog_10987
0	0.21	0.3	43.2423166023166	0.011642998487603532	0.31809560616625737	rep_1	7	phrog_10987
0	0.19	0.28	43.1830888030888	0.01107992400555917	0.2820994038020766	rep_2	7	phrog_10987
0	0.17	0.27	44.46706563706564	0.011759822528470994	0.3148286524141591	rep_3	7	phrog_10987
0	0.18	0.26	41.424256756756755	0.009981230639377114	0.24027067776193647	rep_1	8	phrog_10987
0	0.17	0.25	41.27016891891892	0.010218269820684987	0.24979082885511505	rep_2	8	phrog_10987
0	0.15	0.24	42.92760135135135	0.010923844824855925	0.2828237315308031	rep_3	8	phrog_10987
0	0.19	0.26	40.63885885885886	0.010334954326691575	0.2650130556970077	rep_1	9	phrog_10987
0	0.15	0.23	41.20915915915916	0.010379622396667761	0.25844960192024496	rep_2	9	phrog_10987
0	0.14	0.22	40.449639639639635	0.009841476383283546	0.2336209027607979	rep_3	9	phrog_10987
0	0.16	0.23	40.320702702702704	0.009956571611120258	0.24523258340927417	rep_1	10	phrog_10987
0	0.14	0.21	40.67286486486486	0.010122638825571434	0.2465374012826848	rep_2	10	phrog_10987
